StartTime,EndTime,LowFreq,HighFreq,StartFile,EndFile,label,SignalCode,Type,Analyst
399.136,400.234,8.4,904.4,AU-XBBB01-180920-150000.wav,AU-XBBB01-180920-150000.wav,y,i_neg,GS,DLW
404.624,406.087,8.4,765.8,AU-XBBB01-180920-150000.wav,AU-XBBB01-180920-150000.wav,y,i_neg,GS,DLW
410.294,411.574,8.4,577.7,AU-XBBB01-180920-150000.wav,AU-XBBB01-180920-150000.wav,y,i_neg,GS,DLW
414.684,416.147,23.2,681.6,AU-XBBB01-180920-150000.wav,AU-XBBB01-180920-150000.wav,y,i_neg,GS,DLW
419.257,-249.036,5,468.8,AU-XBBB01-180920-150000.wav,AU-XBBB01-180925-153000.wav,y,i_neg,GS,DLW
77.414,79.304,0,967.4,AU-XBBB01-180925-153000.wav,AU-XBBB01-180925-153000.wav,y,i_neg,GS,DLW
96.17,97.633,0,962,AU-XBBB01-180925-153000.wav,AU-XBBB01-180925-153000.wav,y,i_neg,GS,DLW
105.561,107.146,0,989.1,AU-XBBB01-180925-153000.wav,AU-XBBB01-180925-153000.wav,y,i_neg,GS,DLW
145.049,146.269,0,967.4,AU-XBBB01-180925-153000.wav,AU-XBBB01-180925-153000.wav,y,i_neg,GS,DLW
186.438,187.536,0,978.3,AU-XBBB01-181110-080000.wav,AU-XBBB01-181110-080000.wav,y,i_neg,GS,DLW
203.305,204.707,0,587,AU-XBBB01-181110-080000.wav,AU-XBBB01-181110-080000.wav,y,i_neg,GS,DLW
214.707,215.805,0,989.1,AU-XBBB01-181110-080000.wav,AU-XBBB01-181110-080000.wav,y,i_neg,GS,DLW
225.378,226.293,0,978.3,AU-XBBB01-181110-080000.wav,AU-XBBB01-181110-080000.wav,y,i_neg,GS,DLW
240.256,241.536,0,989.1,AU-XBBB01-181110-080000.wav,AU-XBBB01-181110-080000.wav,y,i_neg,GS,DLW
253.487,254.828,0,668.5,AU-XBBB01-181110-080000.wav,AU-XBBB01-181110-080000.wav,y,i_neg,GS,DLW
261.39,262.792,0,646.7,AU-XBBB01-181110-080000.wav,AU-XBBB01-181110-080000.wav,y,i_neg,GS,DLW
266.817,268.037,0,364.1,AU-XBBB01-181110-080000.wav,AU-XBBB01-181110-080000.wav,y,i_neg,GS,DLW
271.512,273.158,0,380.4,AU-XBBB01-181110-080000.wav,AU-XBBB01-181110-080000.wav,y,i_neg,GS,DLW
276.512,278.219,0,418.5,AU-XBBB01-181110-080000.wav,AU-XBBB01-181110-080000.wav,y,i_neg,GS,DLW
282.792,284.072,5.4,309.8,AU-XBBB01-181110-080000.wav,AU-XBBB01-181110-080000.wav,y,i_neg,GS,DLW
289.805,291.146,0,701.1,AU-XBBB01-181110-080000.wav,AU-XBBB01-181110-080000.wav,y,i_neg,GS,DLW
298.829,300.78,0,396.7,AU-XBBB01-181110-080000.wav,AU-XBBB01-181110-080000.wav,y,i_neg,GS,DLW
304.926,305.902,0,565.2,AU-XBBB01-181110-080000.wav,AU-XBBB01-181110-080000.wav,y,i_neg,GS,DLW
309.256,310.415,0,597.8,AU-XBBB01-181110-080000.wav,AU-XBBB01-181110-080000.wav,y,i_neg,GS,DLW
324.658,325.39,5.4,385.9,AU-XBBB01-181110-080000.wav,AU-XBBB01-181110-080000.wav,y,i_neg,GS,DLW
327.951,329.049,0,337,AU-XBBB01-181110-080000.wav,AU-XBBB01-181110-080000.wav,y,i_neg,GS,DLW
331.854,332.647,0,641.3,AU-XBBB01-181110-080000.wav,AU-XBBB01-181110-080000.wav,y,i_neg,GS,DLW
335.207,336.366,0,347.8,AU-XBBB01-181110-080000.wav,AU-XBBB01-181110-080000.wav,y,i_neg,GS,DLW
341.366,342.22,5.4,543.5,AU-XBBB01-181110-080000.wav,AU-XBBB01-181110-080000.wav,y,i_neg,GS,DLW
343.866,344.903,0,587,AU-XBBB01-181110-080000.wav,AU-XBBB01-181110-080000.wav,y,i_neg,GS,DLW
347.89,348.683,0,625,AU-XBBB01-181110-080000.wav,AU-XBBB01-181110-080000.wav,y,i_neg,GS,DLW
349.597,351.06,0,391.3,AU-XBBB01-181110-080000.wav,AU-XBBB01-181110-080000.wav,y,i_neg,GS,DLW
354.719,355.329,10.9,967.4,AU-XBBB01-181110-080000.wav,AU-XBBB01-181110-080000.wav,y,i_neg,GS,DLW
356.914,358.316,10.9,260.9,AU-XBBB01-181110-080000.wav,AU-XBBB01-181110-080000.wav,y,i_neg,GS,DLW
373.53,374.445,0,630.4,AU-XBBB01-181110-080000.wav,AU-XBBB01-181110-080000.wav,y,i_neg,GS,DLW
419.623,-242.329,0,792.1,AU-XBBB01-181110-080000.wav,AU-XBBB01-190507-043000.wav,y,i_neg,GS,DLW
7.733,9.623,14.9,970.3,AU-XBBB01-190507-043000.wav,AU-XBBB01-190507-043000.wav,y,i_neg,GS,DLW
10.294,11.27,113.9,901,AU-XBBB01-190507-043000.wav,AU-XBBB01-190507-043000.wav,y,i_neg,GS,DLW
21.757,23.098,5,990.1,AU-XBBB01-190507-043000.wav,AU-XBBB01-190507-043000.wav,y,i_neg,GS,DLW
25.842,26.818,0,945.5,AU-XBBB01-190507-043000.wav,AU-XBBB01-190507-043000.wav,y,i_neg,GS,DLW
29.152,30.859,0,739.1,AU-XBBB01-190507-043000.wav,AU-XBBB01-190507-043000.wav,y,i_neg,GS,DLW
81.902,83.365,0,956.5,AU-XBBB01-190507-043000.wav,AU-XBBB01-190507-043000.wav,y,i_neg,GS,DLW
130.201,131.725,0,978.3,AU-XBBB01-190507-043000.wav,AU-XBBB01-190507-043000.wav,y,i_neg,GS,DLW
150.262,151.603,0,972.8,AU-XBBB01-190507-043000.wav,AU-XBBB01-190507-043000.wav,y,i_neg,GS,DLW
173.92,175.2,0,956.5,AU-XBBB01-190507-043000.wav,AU-XBBB01-190507-043000.wav,y,i_neg,GS,DLW
207.006,208.957,0,983.7,AU-XBBB01-190507-043000.wav,AU-XBBB01-190507-043000.wav,y,i_neg,GS,DLW
238.994,240.092,0,673.9,AU-XBBB01-190507-043000.wav,AU-XBBB01-190507-043000.wav,y,i_neg,GS,DLW
246.555,247.775,0,978.3,AU-XBBB01-190507-043000.wav,AU-XBBB01-190507-043000.wav,y,i_neg,GS,DLW
316.225,318.115,0,956.5,AU-XBBB01-190507-043000.wav,AU-XBBB01-190507-043000.wav,y,i_neg,GS,DLW
