StartTime,EndTime,LowFreq,HighFreq,StartFile,EndFile,Label,SignalCode
424.9935117,429.9935117,30.9,47.2,AU-BS02a-130514-205000.wav,AU-BS02a-130514-205000.wav,y,LM
575.5952066,579.0697828,30.8,42.9,AU-BS02a-130514-205000.wav,AU-BS02a-130514-205000.wav,y,LM
579.7901218,582.8833422,34,45.9,AU-BS02a-130514-205000.wav,AU-BS02a-130514-205000.wav,y,LM
3.095206568,17.84096928,20.9,38.7,AU-BS02a-130514-210000.wav,AU-BS02a-130514-210000.wav,y,LM
107.366393,110.8833422,25.1,37.2,AU-BS02a-130514-210000.wav,AU-BS02a-130514-210000.wav,y,LM
214.9850371,218.5443591,32.4,42.9,AU-BS02a-130514-210000.wav,AU-BS02a-130514-210000.wav,y,LM
404.586732,408.4426642,26.8,42.9,AU-BS02a-130514-210000.wav,AU-BS02a-130514-210000.wav,y,LM
414.5443591,426.5358845,22.4,38.8,AU-BS02a-130514-210000.wav,AU-BS02a-130514-210000.wav,y,LM
557.9850371,562.2646981,25.3,46.2,AU-BS02a-130514-210000.wav,AU-BS02a-130514-210000.wav,y,LM
26.85791843,34.69690148,24.9,43.5,AU-BS02a-130514-211000.wav,AU-BS02a-130514-211000.wav,y,LM
103.3579184,107.8494439,30.1,43.5,AU-BS02a-130514-211000.wav,AU-BS02a-130514-211000.wav,y,LM
289.4087659,296.6969015,33.1,44.1,AU-BS02a-130514-211000.wav,AU-BS02a-130514-211000.wav,y,LM
301.6121557,306.8240201,29.4,41.5,AU-BS02a-130514-211000.wav,AU-BS02a-130514-211000.wav,y,LM
490.7901218,495.02741,25.7,51.5,AU-BS02a-130514-211000.wav,AU-BS02a-130514-211000.wav,y,LM
518.5443591,524.1799523,27.6,48.2,AU-BS02a-130514-211000.wav,AU-BS02a-130514-211000.wav,y,LM
575.4680879,579.2392744,25.7,48.2,AU-BS02a-130514-211000.wav,AU-BS02a-130514-211000.wav,y,LM
61.4765625,64.99351165,28,53.6,AU-BS02a-130514-212000.wav,AU-BS02a-130514-212000.wav,y,LM
69.31554555,73.00198623,28.8,39.5,AU-BS02a-130514-212000.wav,AU-BS02a-130514-212000.wav,y,LM
112.6799523,115.3918167,33.1,41.8,AU-BS02a-130514-212000.wav,AU-BS02a-130514-212000.wav,y,LM
123.52741,130.4765625,26.2,38.7,AU-BS02a-130514-212000.wav,AU-BS02a-130514-212000.wav,y,LM
21.07825741,23.49351165,29.9,39.2,AU-BS02a-130514-212000.wav,AU-BS02a-130514-212000.wav,y,LM
161.425715,165.366393,21.9,40.2,AU-BS02a-130514-212000.wav,AU-BS02a-130514-212000.wav,y,LM
185.3240201,192.9511388,30.5,41.8,AU-BS02a-130514-212000.wav,AU-BS02a-130514-212000.wav,y,LM
211.0189354,214.9172405,27.7,38.5,AU-BS02a-130514-212000.wav,AU-BS02a-130514-212000.wav,y,LM
314.8240201,320.3324947,25.1,35.8,AU-BS02a-130514-212000.wav,AU-BS02a-130514-212000.wav,y,LM
319.9511388,326.2223252,32,41.1,AU-BS02a-130514-212000.wav,AU-BS02a-130514-212000.wav,y,LM
406.6206303,409.4596133,25.1,37.6,AU-BS02a-130514-212000.wav,AU-BS02a-130514-212000.wav,y,LM
478.8579184,482.8833422,27.1,37.6,AU-BS02a-130514-212000.wav,AU-BS02a-130514-212000.wav,y,LM
5.968087924,12.91724047,29.4,39.9,AU-BS02a-130514-230000.wav,AU-BS02a-130514-230000.wav,y,LM
106.8918167,111.807071,30.5,40.9,AU-BS02a-130514-230000.wav,AU-BS02a-130514-230000.wav,y,LM
208.02741,216.5443591,30.2,42.1,AU-BS02a-130514-230000.wav,AU-BS02a-130514-230000.wav,y,LM
241.7562235,248.3240201,33.9,44,AU-BS02a-130514-230000.wav,AU-BS02a-130514-230000.wav,y,LM
242.0104608,248.1545286,26.5,35.5,AU-BS02a-130514-230000.wav,AU-BS02a-130514-230000.wav,y,LM
265.4596133,276.0952066,28.7,44.7,AU-BS02a-130514-230000.wav,AU-BS02a-130514-230000.wav,y,LM
339.2477489,353.3155456,25,43.7,AU-BS02a-130514-230000.wav,AU-BS02a-130514-230000.wav,y,LM
332.7223252,335.8579184,24.2,34.6,AU-BS02a-130514-230000.wav,AU-BS02a-130514-230000.wav,y,LM
399.0358845,402.1714778,31.2,38.3,AU-BS02a-130514-230000.wav,AU-BS02a-130514-230000.wav,y,LM
462.866393,465.366393,29.7,43.7,AU-BS02a-130514-230000.wav,AU-BS02a-130514-230000.wav,y,LM
490.366393,499.7307998,29.7,41.7,AU-BS02a-130514-230000.wav,AU-BS02a-130514-230000.wav,y,LM
513.0528337,520.2562235,29.5,42.4,AU-BS02a-130514-230000.wav,AU-BS02a-130514-230000.wav,y,LM
0.9765625,12.41724047,26.9,48.1,AU-BS02a-130514-231000.wav,AU-BS02a-130514-231000.wav,y,LM
118.0019862,129.146054,25.7,42.2,AU-BS02a-130514-231000.wav,AU-BS02a-130514-231000.wav,y,LM
322.0952066,329.9765625,30.1,43.3,AU-BS02a-130514-231000.wav,AU-BS02a-130514-231000.wav,y,LM
332.9426642,338.366393,31.7,42.2,AU-BS02a-130514-231000.wav,AU-BS02a-130514-231000.wav,y,LM
382.3240201,387.7477489,31.3,43.1,AU-BS02a-130514-231000.wav,AU-BS02a-130514-231000.wav,y,LM
451.5782574,456.6630032,30.6,43.3,AU-BS02a-130514-231000.wav,AU-BS02a-130514-231000.wav,y,LM
473.4511388,489.3409693,28.6,43.5,AU-BS02a-130514-231000.wav,AU-BS02a-130514-231000.wav,y,LM
541.9002913,549.6545286,33.8,43.9,AU-BS02a-130514-231000.wav,AU-BS02a-130514-231000.wav,y,LM
0.603681144,9.163003178,29.8,39.8,AU-BS02a-130514-232000.wav,AU-BS02a-130514-232000.wav,y,LM
97.24774894,104.6630032,36.9,44.4,AU-BS02a-130514-232000.wav,AU-BS02a-130514-232000.wav,y,LM
100.086732,108.9850371,28.3,38.4,AU-BS02a-130514-232000.wav,AU-BS02a-130514-232000.wav,y,LM
117.2053761,130.2138506,28.3,43.5,AU-BS02a-130514-232000.wav,AU-BS02a-130514-232000.wav,y,LM
164.5952066,169.6375794,27.3,39.8,AU-BS02a-130514-232000.wav,AU-BS02a-130514-232000.wav,y,LM
223.6799523,235.3748676,29.7,43.2,AU-BS02a-130514-232000.wav,AU-BS02a-130514-232000.wav,y,LM
297.3579184,306.3409693,28.8,45.5,AU-BS02a-130514-232000.wav,AU-BS02a-130514-232000.wav,y,LM
370.7223252,378.8155456,31.4,42.5,AU-BS02a-130514-232000.wav,AU-BS02a-130514-232000.wav,y,LM
379.7053761,389.3240201,30.5,46.1,AU-BS02a-130514-232000.wav,AU-BS02a-130514-232000.wav,y,LM
417.4765625,431.5443591,25.8,41,AU-BS02a-130514-232000.wav,AU-BS02a-130514-232000.wav,y,LM
408.366393,411.8833422,23.8,47.3,AU-BS02a-130514-232000.wav,AU-BS02a-130514-232000.wav,y,LM
477.02741,487.8324947,29,46.5,AU-BS02a-130514-232000.wav,AU-BS02a-130514-232000.wav,y,LM
510.02741,516.9341896,28.7,44.8,AU-BS02a-130514-232000.wav,AU-BS02a-130514-232000.wav,y,LM
579.4935117,588.3494439,31.4,43.5,AU-BS02a-130514-232000.wav,AU-BS02a-130514-232000.wav,y,LM
13.2985964,24.01893538,29,43.1,AU-BS02a-130514-233000.wav,AU-BS02a-130514-233000.wav,y,LM
251.1206303,263.02741,30.2,42.5,AU-BS02a-130514-233000.wav,AU-BS02a-130514-233000.wav,y,LM
263.7901218,270.7816472,27.6,43.3,AU-BS02a-130514-233000.wav,AU-BS02a-130514-233000.wav,y,LM
375.0528337,383.7392744,27.6,45,AU-BS02a-130514-233000.wav,AU-BS02a-130514-233000.wav,y,LM
485.8494439,495.3409693,27.9,42.6,AU-BS02a-130514-233000.wav,AU-BS02a-130514-233000.wav,y,LM
94.43418962,100.2392744,33.3,47.7,AU-BS02a-130514-234000.wav,AU-BS02a-130514-234000.wav,y,LM
111.4850371,120.7223252,31,41.8,AU-BS02a-130514-234000.wav,AU-BS02a-130514-234000.wav,y,LM
261.6884269,267.4935117,29.5,40.3,AU-BS02a-130514-234000.wav,AU-BS02a-130514-234000.wav,y,LM
277.2138506,285.0104608,30.5,46.9,AU-BS02a-130514-234000.wav,AU-BS02a-130514-234000.wav,y,LM
498.5528337,508.6375794,29.4,43.9,AU-BS02a-130514-234000.wav,AU-BS02a-130514-234000.wav,y,LM
570.7307998,579.9680879,31.2,42.5,AU-BS02a-130514-234000.wav,AU-BS02a-130514-234000.wav,y,LM
4.815545551,18.16300318,25.8,41.7,AU-BS02a-130514-235000.wav,AU-BS02a-130514-235000.wav,y,LM
61.69690148,71.86639301,29,48,AU-BS02a-130514-235000.wav,AU-BS02a-130514-235000.wav,y,LM
123.1121557,135.1884269,31.3,43.7,AU-BS02a-130514-235000.wav,AU-BS02a-130514-235000.wav,y,LM
206.9511388,216.8240201,28.7,38.5,AU-BS02a-130514-235000.wav,AU-BS02a-130514-235000.wav,y,LM
320.8833422,327.6206303,30.6,39.2,AU-BS02a-130514-235000.wav,AU-BS02a-130514-235000.wav,y,LM
394.9680879,404.2901218,28.8,40,AU-BS02a-130514-235000.wav,AU-BS02a-130514-235000.wav,y,LM
503.7477489,509.4680879,31.2,44,AU-BS02a-130514-235000.wav,AU-BS02a-130514-235000.wav,y,LM
546.4596133,553.8324947,28.6,40.9,AU-BS02a-130514-235000.wav,AU-BS02a-130514-235000.wav,y,LM
2.578257415,9.273172669,28.8,36.9,AU-BS02a-130515-000000.wav,AU-BS02a-130515-000000.wav,y,LM
34.75622352,42.38334216,29.4,39.6,AU-BS02a-130515-000000.wav,AU-BS02a-130515-000000.wav,y,LM
131.2985964,141.0019862,28.3,40.9,AU-BS02a-130515-000000.wav,AU-BS02a-130515-000000.wav,y,LM
154.02741,162.5443591,29,38.5,AU-BS02a-130515-000000.wav,AU-BS02a-130515-000000.wav,y,LM
285.5019862,291.8155456,29.8,40.2,AU-BS02a-130515-000000.wav,AU-BS02a-130515-000000.wav,y,LM
345.0104608,350.9850371,31.4,43.1,AU-BS02a-130515-000000.wav,AU-BS02a-130515-000000.wav,y,LM
138.9172405,147.307071,29.5,38.7,AU-BS02a-130515-001000.wav,AU-BS02a-130515-001000.wav,y,LM
229.866393,234.3155456,31.2,43.1,AU-BS02a-130515-001000.wav,AU-BS02a-130515-001000.wav,y,LM
496.9002913,504.6545286,28.4,43.2,AU-BS02a-130515-001000.wav,AU-BS02a-130515-001000.wav,y,LM
181.8748676,188.1884269,28.8,38,AU-BS02a-130515-004000.wav,AU-BS02a-130515-004000.wav,y,LM
222.3409693,229.3324947,29.5,39.9,AU-BS02a-130515-004000.wav,AU-BS02a-130515-004000.wav,y,LM
276.3409693,284.1375794,30.6,39.5,AU-BS02a-130515-004000.wav,AU-BS02a-130515-004000.wav,y,LM
325.9341896,334.2816472,31.3,41.4,AU-BS02a-130515-004000.wav,AU-BS02a-130515-004000.wav,y,LM
341.4087659,347.4680879,26.9,35.3,AU-BS02a-130515-004000.wav,AU-BS02a-130515-004000.wav,y,LM
422.866393,433.1630032,29,39.8,AU-BS02a-130515-004000.wav,AU-BS02a-130515-004000.wav,y,LM
476.7816472,484.8748676,29.4,39.2,AU-BS02a-130515-004000.wav,AU-BS02a-130515-004000.wav,y,LM
526.0782574,533.3240201,30.8,39.1,AU-BS02a-130515-004000.wav,AU-BS02a-130515-004000.wav,y,LM
47.5104608,53.99351165,30.5,40.7,AU-BS02a-130515-011000.wav,AU-BS02a-130515-011000.wav,y,LM
96.04435911,103.6291049,30.9,40.7,AU-BS02a-130515-011000.wav,AU-BS02a-130515-011000.wav,y,LM
122.0782574,131.9087659,31.4,41.8,AU-BS02a-130515-011000.wav,AU-BS02a-130515-011000.wav,y,LM
202.9850371,208.1969015,31,38.1,AU-BS02a-130515-011000.wav,AU-BS02a-130515-011000.wav,y,LM
235.5019862,244.9087659,30.2,39.6,AU-BS02a-130515-011000.wav,AU-BS02a-130515-011000.wav,y,LM
352.9935117,359.1375794,32,40.6,AU-BS02a-130515-011000.wav,AU-BS02a-130515-011000.wav,y,LM
367.0613083,370.8324947,33.6,42.8,AU-BS02a-130515-011000.wav,AU-BS02a-130515-011000.wav,y,LM
402.5019862,409.2392744,30.9,42.8,AU-BS02a-130515-011000.wav,AU-BS02a-130515-011000.wav,y,LM
414.1969015,418.5189354,30.9,40.3,AU-BS02a-130515-011000.wav,AU-BS02a-130515-011000.wav,y,LM
475.9087659,485.6545286,29,41.8,AU-BS02a-130515-011000.wav,AU-BS02a-130515-011000.wav,y,LM
491.2223252,501.3494439,27.9,41.7,AU-BS02a-130515-011000.wav,AU-BS02a-130515-011000.wav,y,LM
510.1630032,517.7901218,29.8,37.3,AU-BS02a-130515-011000.wav,AU-BS02a-130515-011000.wav,y,LM
563.4426642,573.4850371,32.3,39.9,AU-BS02a-130515-011000.wav,AU-BS02a-130515-011000.wav,y,LM
34.60368114,43.41724047,26,41,AU-BS02a-130515-012000.wav,AU-BS02a-130515-012000.wav,y,LM
64.49351165,75.38334216,29.1,41.3,AU-BS02a-130515-012000.wav,AU-BS02a-130515-012000.wav,y,LM
189.2307998,199.3579184,28.2,40.3,AU-BS02a-130515-012000.wav,AU-BS02a-130515-012000.wav,y,LM
345.8918167,357.1206303,30.6,40.2,AU-BS02a-130515-012000.wav,AU-BS02a-130515-012000.wav,y,LM
439.4850371,452.4511388,28.2,39,AU-BS02a-130515-012000.wav,AU-BS02a-130515-012000.wav,y,LM
516.0697828,522.807071,28.4,44.1,AU-BS02a-130515-012000.wav,AU-BS02a-130515-012000.wav,y,LM
555.6206303,570.1969015,28.8,40.9,AU-BS02a-130515-012000.wav,AU-BS02a-130515-012000.wav,y,LM
97.57825741,107.2392744,28,40.2,AU-BS02a-130515-013000.wav,AU-BS02a-130515-013000.wav,y,LM
226.3833422,242.9087659,31.2,40.5,AU-BS02a-130515-013000.wav,AU-BS02a-130515-013000.wav,y,LM
455.9426642,461.7901218,30.9,39.2,AU-BS02a-130515-013000.wav,AU-BS02a-130515-013000.wav,y,LM
550.6375794,556.1884269,28.4,39.6,AU-BS02a-130515-013000.wav,AU-BS02a-130515-013000.wav,y,LM
568.3918167,572.4172405,32.5,41.7,AU-BS02a-130515-013000.wav,AU-BS02a-130515-013000.wav,y,LM
579.366393,585.1714778,32.4,38.8,AU-BS02a-130515-013000.wav,AU-BS02a-130515-013000.wav,y,LM
