StartTime,EndTime,LowFreq,HighFreq,StartFile,EndFile,Label,SignalCode
60.99014778,66.86453202,28,36.6,AU-BS04b-141216-185000.wav,AU-BS04b-141216-185000.wav,y,LM
128.4014778,134.9039409,23.1,34.9,AU-BS04b-141216-185000.wav,AU-BS04b-141216-185000.wav,y,LM
215.2315271,220.773399,23.2,36.6,AU-BS04b-141216-185000.wav,AU-BS04b-141216-185000.wav,y,LM
331.2487685,336.6428571,27.7,38.8,AU-BS04b-141216-185000.wav,AU-BS04b-141216-185000.wav,y,LM
353.7857143,359.2536946,25.6,36.7,AU-BS04b-141216-185000.wav,AU-BS04b-141216-185000.wav,y,LM
440.5418719,445.3078818,25.4,35.7,AU-BS04b-141216-185000.wav,AU-BS04b-141216-185000.wav,y,LM
488.7413793,493.8399015,24,36.6,AU-BS04b-141216-185000.wav,AU-BS04b-141216-185000.wav,y,LM
500.8226601,504.4802956,27.7,42.9,AU-BS04b-141216-185000.wav,AU-BS04b-141216-185000.wav,y,LM
518.5197044,524.2093596,25.6,36.2,AU-BS04b-141216-185000.wav,AU-BS04b-141216-185000.wav,y,LM
165.9162562,170.8669951,30.5,40.8,AU-BS04b-141217-190000.wav,AU-BS04b-141217-190000.wav,y,LM
304.9729064,310.8472906,22.2,37.5,AU-BS04b-141217-190000.wav,AU-BS04b-141217-190000.wav,y,LM
490.0862069,495.1108374,25.1,43.9,AU-BS04b-141217-194000.wav,AU-BS04b-141217-194000.wav,y,LM
265.4630542,268.8990148,26.9,40.5,AU-BS04b-141217-195000.wav,AU-BS04b-141217-195000.wav,y,LM
374.9408867,378.3399015,28,39.6,AU-BS04b-141217-195000.wav,AU-BS04b-141217-195000.wav,y,LM
484.6847291,493.2192118,30.8,41.2,AU-BS04b-141218-210000.wav,AU-BS04b-141218-210000.wav,y,LM
432.8128079,440.1280788,29.3,38.7,AU-BS04b-141219-214000.wav,AU-BS04b-141219-214000.wav,y,LM
485.3054187,488.8152709,30,40.8,AU-BS04b-141220-024000.wav,AU-BS04b-141220-024000.wav,y,LM
31.64039409,36,29.7,41.1,AU-BS04b-141220-031000.wav,AU-BS04b-141220-031000.wav,y,LM
238.0935961,242.1576355,28.9,40.9,AU-BS04b-141222-190000.wav,AU-BS04b-141222-190000.wav,y,LM
457.8251232,461.5566502,32,39.4,AU-BS04b-141222-190000.wav,AU-BS04b-141222-190000.wav,y,LM
460.4482759,464.3275862,34.8,47.2,AU-BS04b-141222-190000.wav,AU-BS04b-141222-190000.wav,y,LM
586.4039409,589.3226601,33.6,42.7,AU-BS04b-141222-190000.wav,AU-BS04b-141222-190000.wav,y,LM
43.90640394,48.33990148,40.6,53.2,AU-BS04b-150104-231000.wav,AU-BS04b-150104-231000.wav,y,LM
273.2807882,278.8965517,34.8,49.4,AU-BS04b-150104-231000.wav,AU-BS04b-150104-231000.wav,y,LM
453.7389163,460.0197044,37.1,50.3,AU-BS04b-150104-231000.wav,AU-BS04b-150104-231000.wav,y,LM
