StartTime,EndTime,LowFreq,HighFreq,StartFile,EndFile,Label,SignalCode
167.0018088,170.0683113,24.7,34.8,AU-BS04b-150328-154000.wav,AU-BS04b-150328-154000.wav,y,LM
272.0830896,274.964863,28.3,39.2,AU-BS04b-150328-154000.wav,AU-BS04b-150328-154000.wav,y,LM
295.8614147,299.1495921,24.9,35.2,AU-BS04b-150328-154000.wav,AU-BS04b-150328-154000.wav,y,LM
347.5338285,352.6692965,25.2,36,AU-BS04b-150328-154000.wav,AU-BS04b-150328-154000.wav,y,LM
479.2530403,482.5412177,27.3,39.3,AU-BS04b-150328-154000.wav,AU-BS04b-150328-154000.wav,y,LM
153.7604295,161.0387546,33.1,47,AU-BS04b-150328-210000.wav,AU-BS04b-150328-210000.wav,y,LM
5.363877771,19.07077432,27.3,43.1,AU-BS04b-150329-010000.wav,AU-BS04b-150329-010000.wav,y,LM
515.009198,526.055996,29.1,42.2,AU-BS04b-150329-010000.wav,AU-BS04b-150329-010000.wav,y,LM
15.90082358,20.03875462,28.5,42.9,AU-BS04b-150329-160000.wav,AU-BS04b-150329-160000.wav,y,LM
107.2973753,116.7924492,31.6,38.8,AU-BS04b-150329-162000.wav,AU-BS04b-150329-162000.wav,y,LM
423.6865379,434.9550108,27.2,41.8,AU-BS04b-150329-162000.wav,AU-BS04b-150329-162000.wav,y,LM
322.9131389,339.0215132,26.8,41.8,AU-BS04b-150330-023000.wav,AU-BS04b-150330-023000.wav,y,LM
38.28998614,41.94762161,21.6,32.4,AU-BS04b-150506-150000.wav,AU-BS04b-150506-150000.wav,y,LM
220.7949123,228.5904788,29.9,40.9,AU-BS04b-150506-150000.wav,AU-BS04b-150506-150000.wav,y,LM
286.3072275,293.0313655,26.8,39.6,AU-BS04b-150506-150000.wav,AU-BS04b-150506-150000.wav,y,LM
342.2284098,348.8417103,25.2,39.4,AU-BS04b-150506-150000.wav,AU-BS04b-150506-150000.wav,y,LM
592.4032866,599.8663408,29.5,38.4,AU-BS04b-150506-150000.wav,AU-BS04b-150506-150000.wav,y,LM
391.1890009,403.1594443,24,39.6,AU-BS04b-150812-120000.wav,AU-BS04b-150812-120000.wav,y,LM
375.6791487,389.2752078,32.6,43.5,AU-BS04b-150818-230000.wav,AU-BS04b-150818-230000.wav,y,LM
70.71363147,75.55353294,33.8,45.4,AU-BS04b-150830-151000.wav,AU-BS04b-150830-151000.wav,y,LM
173.3786561,178.9574738,32.9,45.5,AU-BS04b-150830-152000.wav,AU-BS04b-150830-152000.wav,y,LM
540.147129,542.8441733,37.7,50,AU-BS04b-150830-152000.wav,AU-BS04b-150830-152000.wav,y,LM
348.9229911,352.1372768,39.3,51.7,AU-BS04b-150830-153000.wav,AU-BS04b-150830-153000.wav,y,LM
531.967326,536.2160945,34.5,43.6,AU-BS04b-150903-043000.wav,AU-BS04b-150903-043000.wav,y,LM
180.6864407,191.7881356,27.7,40.3,AU-BS04b-150318-000000.wav,AU-BS04b-150318-000000.wav,y,LM
573.4322034,583.3474576,28.4,38.7,AU-BS04b-150318-000000.wav,AU-BS04b-150318-000000.wav,y,LM
434.1779661,439.1355932,28.5,35.5,AU-BS04b-150318-002000.wav,AU-BS04b-150318-002000.wav,y,LM
567.4491525,578.2966102,28.4,40.5,AU-BS04b-150318-004000.wav,AU-BS04b-150318-004000.wav,y,LM
369.4067797,379.9152542,27.8,39.3,AU-BS04b-150318-005000.wav,AU-BS04b-150318-005000.wav,y,LM
18.24576271,31.80508475,27.8,39.1,AU-BS04b-150318-010000.wav,AU-BS04b-150318-010000.wav,y,LM
268.3305085,278.9661017,27.7,39.1,AU-BS04b-150318-010000.wav,AU-BS04b-150318-010000.wav,y,LM
8.13559322,14.74576271,28.9,38.3,AU-BS04b-150318-011000.wav,AU-BS04b-150318-011000.wav,y,LM
75.69491525,81.62711864,30.1,43,AU-BS04b-150318-011000.wav,AU-BS04b-150318-011000.wav,y,LM
213.2881356,220.2372881,27.4,36.4,AU-BS04b-150318-011000.wav,AU-BS04b-150318-011000.wav,y,LM
432.1271186,440.3474576,27.9,41.9,AU-BS04b-150318-011000.wav,AU-BS04b-150318-011000.wav,y,LM
556.4830508,566.9491525,27.5,40.5,AU-BS04b-150318-011000.wav,AU-BS04b-150318-011000.wav,y,LM
159.220339,172.059322,27.1,42.7,AU-BS04b-150318-050000.wav,AU-BS04b-150318-050000.wav,y,LM
402.1440678,410.6610169,27.8,38.4,AU-BS04b-150318-050000.wav,AU-BS04b-150318-050000.wav,y,LM
596.5169492,4.483050847,26.3,38.6,AU-BS04b-150318-050000.wav,AU-BS04b-150318-051000.wav,y,LM
47.16949153,57.97457627,26.5,39.3,AU-BS04b-150318-051000.wav,AU-BS04b-150318-051000.wav,y,LM
311.5338983,321.0677966,28.5,40.7,AU-BS04b-150318-051000.wav,AU-BS04b-150318-051000.wav,y,LM
350.5338983,362.9067797,26.6,40.6,AU-BS04b-150318-051000.wav,AU-BS04b-150318-051000.wav,y,LM
526.6016949,538.9322034,27.1,40.2,AU-BS04b-150318-051000.wav,AU-BS04b-150318-051000.wav,y,LM
582,587.0847458,26.9,36.4,AU-BS04b-150318-051000.wav,AU-BS04b-150318-051000.wav,y,LM
134.8898305,146.4576271,25.1,37.8,AU-BS04b-150318-052000.wav,AU-BS04b-150318-052000.wav,y,LM
160.6949153,172.1355932,27.7,37.5,AU-BS04b-150318-052000.wav,AU-BS04b-150318-052000.wav,y,LM
446.7559587,450.3152807,27.5,37.2,AU-BS04b-150318-052000.wav,AU-BS04b-150318-052000.wav,y,LM
451.289857,457.4339248,31.5,46.3,AU-BS04b-150318-052000.wav,AU-BS04b-150318-052000.wav,y,LM
476.8830773,487.1796875,26.8,38.8,AU-BS04b-150318-052000.wav,AU-BS04b-150318-052000.wav,y,LM
538.9000265,551.7390095,27.4,40.7,AU-BS04b-150318-052000.wav,AU-BS04b-150318-052000.wav,y,LM
342.8661282,350.3661282,32,38.9,AU-BS04b-150318-053000.wav,AU-BS04b-150318-053000.wav,y,LM
575.6457892,584.5440943,27.3,38.7,AU-BS04b-150318-053000.wav,AU-BS04b-150318-053000.wav,y,LM
266.6373146,273.9678231,31.2,41.7,AU-BS04b-150318-054000.wav,AU-BS04b-150318-054000.wav,y,LM
339.0271451,348.6881621,26.8,41,AU-BS04b-150318-054000.wav,AU-BS04b-150318-054000.wav,y,LM
381.2474841,390.6966367,27.3,39.2,AU-BS04b-150318-054000.wav,AU-BS04b-150318-054000.wav,y,LM
422.6627383,428.1712129,30.8,41.4,AU-BS04b-150318-054000.wav,AU-BS04b-150318-054000.wav,y,LM
58.40850106,64.17121292,27.4,38.8,AU-BS04b-150318-055000.wav,AU-BS04b-150318-055000.wav,y,LM
166.3237553,175.9423994,26.4,38.3,AU-BS04b-150318-055000.wav,AU-BS04b-150318-055000.wav,y,LM
5.739009534,11.58646716,27.3,37.8,AU-BS04b-150318-060000.wav,AU-BS04b-150318-060000.wav,y,LM
42.28138241,48.80680614,27.8,39.6,AU-BS04b-150318-060000.wav,AU-BS04b-150318-060000.wav,y,LM
24.44239936,27.70511123,34.2,43.1,AU-BS04b-150318-060000.wav,AU-BS04b-150318-060000.wav,y,LM
106.5779926,112.0017214,33.7,43.1,AU-BS04b-150318-060000.wav,AU-BS04b-150318-060000.wav,y,LM
143.9254502,151.7220604,27.5,38.9,AU-BS04b-150318-060000.wav,AU-BS04b-150318-060000.wav,y,LM
219.6203655,224.4085011,27.7,40,AU-BS04b-150318-060000.wav,AU-BS04b-150318-060000.wav,y,LM
403.0779926,405.1966367,31.7,41.7,AU-BS04b-150318-060000.wav,AU-BS04b-150318-060000.wav,y,LM
419.6881621,425.1118909,31,39.1,AU-BS04b-150318-060000.wav,AU-BS04b-150318-060000.wav,y,LM
430.1542638,437.7390095,28,38.8,AU-BS04b-150318-060000.wav,AU-BS04b-150318-060000.wav,y,LM
505.9508739,514.1712129,28.2,38.4,AU-BS04b-150318-060000.wav,AU-BS04b-150318-060000.wav,y,LM
546.5440943,552.1373146,26.9,42.7,AU-BS04b-150318-060000.wav,AU-BS04b-150318-060000.wav,y,LM
555.0779926,559.6542638,25.5,39.8,AU-BS04b-150318-060000.wav,AU-BS04b-150318-060000.wav,y,LM
59.60341631,63.16273835,27.7,40.6,AU-BS04b-150318-061000.wav,AU-BS04b-150318-061000.wav,y,LM
123.2644333,126.2729078,32.7,45.4,AU-BS04b-150318-061000.wav,AU-BS04b-150318-061000.wav,y,LM
285.4762977,290.8152807,32.6,40.3,AU-BS04b-150318-061000.wav,AU-BS04b-150318-061000.wav,y,LM
304.3322299,311.2813824,29.6,38.9,AU-BS04b-150318-061000.wav,AU-BS04b-150318-061000.wav,y,LM
311.1966367,314.7983316,31.2,43.9,AU-BS04b-150318-061000.wav,AU-BS04b-150318-061000.wav,y,LM
378.3322299,383.3322299,32.6,40.1,AU-BS04b-150318-061000.wav,AU-BS04b-150318-061000.wav,y,LM
432.6627383,438.9762977,33.6,42.1,AU-BS04b-150318-061000.wav,AU-BS04b-150318-061000.wav,y,LM
465.289857,468.8068061,30.3,41.1,AU-BS04b-150318-061000.wav,AU-BS04b-150318-061000.wav,y,LM
541.1712129,544.7729078,30.1,42.1,AU-BS04b-150318-061000.wav,AU-BS04b-150318-061000.wav,y,LM
7.374602754,14.74748411,28.5,37.3,AU-BS04b-150318-154000.wav,AU-BS04b-150318-154000.wav,y,LM
